"power","lat","lon","cadence","distance","time","index","racetime","athlete","km","kph","grade"
253,53.59143893,10.02298074,104,NA,7938,1620,1317,"E",12.7648,53.1396,-1.06849
443,53.591484,10.02292,98,12548.1,7296,1519,1318,"A",NA,NA,NA
319,53.59147,10.02278,102,14524.4,7421,2070,1318,"B",NA,NA,NA
252,53.591536,10.022661,104,9255.2,4221,907,1318,"C",NA,NA,NA
317,53.59146466,10.02292148,104,NA,734,734,1318,"D",8.73661,51.8184,-1.79009
207,53.59139895,10.0231954,105,NA,7939,1621,1318,"E",12.7797,53.712,-0.93578
487,53.591442,10.023147,99,12563.9,7297,1520,1319,"A",NA,NA,NA
238,53.591432,10.022996,102,14539.3,7422,2071,1319,"B",NA,NA,NA
276,53.591493,10.022879,104,9270.8,4222,908,1319,"C",NA,NA,NA
321,53.59142644,10.02313572,104,NA,735,735,1319,"D",8.75141,52.3188,-2.60091
273,53.59135855,10.0234114,104,NA,7940,1622,1319,"E",12.7947,53.946,-1.0692
475,53.5914,10.023361,100,12578.9,7298,1521,1320,"A",NA,NA,NA
256,53.591393,10.023208,102,14554,7423,2072,1320,"B",NA,NA,NA
352,53.591451,10.023097,104,9286.3,4223,909,1320,"C",NA,NA,NA
258,53.59138604,10.02335097,106,NA,736,736,1320,"D",8.76635,52.2144,-3.27024
361,53.59132226,10.02363059,105,NA,7941,1623,1320,"E",12.8097,54.5184,-0.937193
470,53.591362,10.023582,100,12594.1,7299,1522,1321,"A",NA,NA,NA
251,53.591351,10.023419,103,14568.8,7424,2073,1321,"B",NA,NA,NA
406,53.591408,10.023312,105,9301.8,4224,910,1321,"C",NA,NA,NA
325,53.59134371,10.02357284,105,NA,737,737,1321,"D",8.78172,52.8948,-2.70977
385,53.59129242,10.02385438,105,NA,7942,1624,1321,"E",12.8249,54.7848,-0.937193
464,53.591331,10.023803,101,12609.1,7300,1523,1322,"A",NA,NA,NA
375,53.591311,10.023635,102,14583.8,7425,2074,1322,"B",NA,NA,NA
338,53.591374,10.023533,105,9317.7,4225,911,1322,"C",NA,NA,NA
298,53.59131413,10.02380426,104,NA,738,738,1322,"D",8.79741,51.7248,-2.43673
355,53.59126735,10.02407776,106,NA,7943,1625,1322,"E",12.84,54.4824,-0.802959
442,53.591305,10.024028,100,12624.3,7301,1524,1323,"A",NA,NA,NA
368,53.591276,10.023864,103,14599.4,7426,2075,1323,"B",NA,NA,NA
428,53.591342,10.023763,106,9332.3,4226,912,1323,"C",NA,NA,NA
312,53.59128999,10.02402764,106,NA,739,739,1323,"D",8.81246,51.6096,-2.43673
316,53.59124573,10.02430231,106,NA,7944,1626,1323,"E",12.855,53.6436,-0.669094
301,53.591289,10.024254,100,12639.3,7302,1525,1324,"A",NA,NA,NA
363,53.591253,10.024092,103,14614.7,7427,2076,1324,"B",NA,NA,NA
358,53.59132,10.023984,106,9346.9,4227,913,1324,"C",NA,NA,NA
306,53.59127557,10.02425009,106,NA,740,740,1324,"D",8.82729,52.4556,-3.11547
320,53.59123223,10.0245272,107,NA,7945,1627,1324,"E",12.87,53.2404,-0.669269
136,53.591274,10.024476,97,12654.2,7303,1526,1325,"A",NA,NA,NA
394,53.591233,10.024321,103,14630.1,7428,2077,1325,"B",NA,NA,NA
280,53.591307,10.024209,106,9361.9,4228,914,1325,"C",NA,NA,NA
291,53.59126509,10.02447431,106,NA,741,741,1325,"D",8.84217,51.9948,-2.84445
386,53.59122067,10.02475385,106,NA,7946,1628,1325,"E",12.885,53.8776,-0.6674
66,53.591259,10.024698,86,12669,7304,1527,1326,"A",NA,NA,NA
332,53.59122,10.02456,103,14646,7429,2078,1326,"B",NA,NA,NA
372,53.591298,10.024429,106,9376.7,4229,915,1326,"C",NA,NA,NA
213,53.59125562,10.02470372,105,NA,742,742,1326,"D",8.85743,53.4132,-2.58234
448,53.5912086,10.02498259,106,NA,7947,1629,1326,"E",12.9003,53.7768,-1.06188
299,53.591248,10.024921,93,12683.8,7305,1528,1327,"A",NA,NA,NA
347,53.591216,10.024799,103,14661.8,7430,2079,1327,"B",NA,NA,NA
320,53.591287,10.02466,106,9391.6,4230,916,1327,"C",NA,NA,NA
321,53.59124045,10.02493028,106,NA,743,743,1327,"D",8.87252,53.334,-2.17881
417,53.59119493,10.02521016,106,NA,7948,1630,1327,"E",12.9154,53.1072,-1.19131
354,53.591232,10.025141,94,12698.4,7306,1529,1328,"A",NA,NA,NA
402,53.591208,10.025036,104,14677.5,7431,2080,1328,"B",NA,NA,NA
416,53.591267,10.024903,105,9406.6,4231,917,1328,"C",NA,NA,NA
276,53.59122352,10.02515987,105,NA,744,744,1328,"D",8.88782,53.136,-0.832189
393,53.59117348,10.02543136,107,NA,7949,1631,1328,"E",12.9302,52.6356,-1.32617
365,53.591213,10.025353,98,12712.6,7307,1530,1329,"A",NA,NA,NA
272,53.591189,10.025265,103,14692.9,7432,2081,1329,"B",NA,NA,NA
182,53.591245,10.025139,105,9422.2,4232,918,1329,"C",NA,NA,NA
295,53.59120047,10.02538785,104,NA,745,745,1329,"D",8.90315,51.8292,0.761407
393,53.59114967,10.02564484,106,NA,7950,1632,1329,"E",12.9446,51.0588,-1.33184
386,53.591194,10.025559,100,12726.4,7308,1531,1330,"A",NA,NA,NA
240,53.591171,10.025494,100,14708.1,7433,2082,1330,"B",NA,NA,NA
308,53.591223,10.025367,104,9438.2,4233,919,1330,"C",NA,NA,NA
238,53.59117851,10.02560679,105,NA,746,746,1330,"D",8.91784,51.2676,1.9753
403,53.59112537,10.02585892,104,NA,7951,1633,1330,"E",12.959,51.4944,-1.19913
393,53.591179,10.025764,100,12740.1,7309,1532,1331,"A",NA,NA,NA
247,53.591152,10.025728,94,14723.8,7434,2083,1331,"B",NA,NA,NA
320,53.591198,10.02559,103,9453.9,4234,920,1331,"C",NA,NA,NA
256,53.5911594,10.02581843,103,NA,747,747,1331,"D",8.93203,51.5124,2.38733
390,53.59110123,10.02607416,104,NA,7952,1634,1331,"E",12.9735,50.922,-1.33706
327,53.591156,10.025967,99,12753.7,7310,1533,1332,"A",NA,NA,NA
223,53.591124,10.02595,100,14738.8,7435,2084,1332,"B",NA,NA,NA
300,53.591166,10.025803,102,9469.4,4235,921,1332,"C",NA,NA,NA
397,53.59114029,10.0260393,103,NA,748,748,1332,"D",8.94684,51.318,2.52237
375,53.59107449,10.02628799,103,NA,7953,1635,1332,"E",12.988,51.2244,-1.47528
401,53.591137,10.026168,98,12767.2,7311,1534,1333,"A",NA,NA,NA
293,53.591106,10.026151,100,14752.3,7436,2085,1333,"B",NA,NA,NA
204,53.591144,10.026015,101,9484.9,4236,922,1333,"C",NA,NA,NA
308,53.5911205,10.02625781,105,NA,749,749,1333,"D",8.96145,51.5268,1.83787
330,53.59104834,10.02651036,103,NA,7954,1636,1333,"E",13.003,51.462,-2.408
388,53.591118,10.026373,98,12781,7312,1535,1334,"A",NA,NA,NA
184,53.591091,10.026363,95,14766.4,7437,2086,1334,"B",NA,NA,NA
492,53.591125,10.026228,101,9499.3,4237,923,1334,"C",NA,NA,NA
276,53.59109779,10.02646711,103,NA,750,750,1334,"D",8.97558,51.0984,2.10091
264,53.59102436,10.02671714,102,NA,7955,1637,1334,"E",13.017,49.1436,-2.84818
279,53.591099,10.026578,99,12794.7,7313,1536,1335,"A",NA,NA,NA
288,53.591075,10.026564,97,14779.9,7438,2087,1335,"B",NA,NA,NA
546,53.591105,10.026447,101,9514.1,4238,924,1335,"C",NA,NA,NA
153,53.59107717,10.02668596,99,NA,751,751,1335,"D",8.99025,50.4684,1.42117
261,53.59100408,10.02692224,102,NA,7956,1638,1335,"E",13.0307,48.5712,-3.00587
300,53.59108,10.026783,98,12808.5,7314,1537,1336,"A",NA,NA,NA
377,53.591054,10.026779,98,14794.3,7439,2088,1336,"B",NA,NA,NA
490,53.591087,10.02666,101,9528.7,4239,925,1336,"C",NA,NA,NA
185,53.59106493,10.02689936,102,NA,752,752,1336,"D",9.00443,50.2704,1.15906
316,53.59098262,10.02712752,104,NA,7957,1639,1336,"E",13.0445,48.1356,-2.90123
392,53.591064,10.026987,96,12822.1,7315,1538,1337,"A",NA,NA,NA
391,53.591029,10.02699,98,14808.6,7440,2089,1337,"B",NA,NA,NA
472,53.59107,10.026867,100,9543.7,4240,926,1337,"C",NA,NA,NA
117,53.59104976,10.0271069,92,NA,753,753,1337,"D",9.01829,50.6916,1.45944
358,53.59096594,10.02733044,104,NA,7958,1640,1337,"E",13.0581,48.0024,-2.63703
385,53.591049,10.027183,97,12835.2,7316,1539,1338,"A",NA,NA,NA
356,53.59101,10.0272,98,14822.6,7441,2090,1338,"B",NA,NA,NA
402,53.591052,10.027078,100,9557.8,4241,927,1338,"C",NA,NA,NA
41,53.59103174,10.02731435,79,NA,754,754,1338,"D",9.03217,50.0544,1.09402
386,53.59095555,10.02753664,103,NA,7959,1641,1338,"E",13.0718,48.5064,-2.64858
325,53.591038,10.027385,97,12848.6,7317,1540,1339,"A",NA,NA,NA
347,53.590992,10.027402,97,14836.2,7442,2091,1339,"B",NA,NA,NA
396,53.591034,10.027286,100,9571.2,4242,928,1339,"C",NA,NA,NA
341,53.59100676,10.02751954,107,NA,755,755,1339,"D",9.04601,49.8564,-0.266752
391,53.59094616,10.02773336,102,NA,7960,1642,1339,"E",13.0848,47.2968,-2.50949
472,53.591023,10.027591,97,12862.4,7318,1541,1340,"A",NA,NA,NA
268,53.590974,10.027606,97,14849.8,7443,2092,1340,"B",NA,NA,NA
402,53.591019,10.027487,99,9584.7,4243,929,1340,"C",NA,NA,NA
339,53.59098866,10.02772691,108,NA,756,756,1340,"D",9.05988,49.5072,-0.66713
392,53.59093753,10.02793143,102,NA,7961,1643,1340,"E",13.098,47.0592,-2.50949
305,53.591007,10.027796,97,12876,7319,1542,1341,"A",NA,NA,NA
287,53.590956,10.027811,96,14863.6,7444,2093,1341,"B",NA,NA,NA
344,53.591002,10.027689,99,9598.1,4244,930,1341,"C",NA,NA,NA
330,53.59097675,10.0279378,108,NA,757,757,1341,"D",9.07396,50.2956,-1.09108
412,53.59093853,10.02812689,101,NA,7962,1644,1341,"E",13.1109,46.7928,-2.37156
342,53.591003,10.028,94,12889.5,7320,1543,1342,"A",NA,NA,NA
340,53.590949,10.028034,96,14878.3,7445,2094,1342,"B",NA,NA,NA
364,53.591,10.0279,98,9611.5,4245,931,1342,"C",NA,NA,NA
224,53.59097751,10.02814525,104,NA,758,758,1342,"D",9.08773,50.2812,-1.5166
431,53.59094792,10.02832563,100,NA,7963,1645,1342,"E",13.1241,47.3616,-2.23334
321,53.591007,10.028204,98,12903.1,7321,1544,1343,"A",NA,NA,NA
447,53.590946,10.028252,96,14892.8,7446,2095,1343,"B",NA,NA,NA
386,53.590984,10.028105,98,9625,4246,932,1343,"C",NA,NA,NA
86,53.59098547,10.02836117,91,NA,759,759,1343,"D",9.1021,50.0256,-0.832106
447,53.59097063,10.02851263,101,NA,7964,1646,1343,"E",13.1367,46.9944,-1.30062
209,53.591015,10.028411,97,12916.8,7322,1545,1344,"A",NA,NA,NA
577,53.590951,10.02846,97,14906.6,7447,2096,1344,"B",NA,NA,NA
384,53.590994,10.028317,98,9638.8,4247,933,1344,"C",NA,NA,NA
328,53.59100743,10.02857599,106,NA,760,760,1344,"D",9.11649,50.2632,-0.412585
404,53.59099226,10.02870927,101,NA,7965,1647,1344,"E",13.1499,49.2768,-0.726746
180,53.59103,10.028615,98,12930.4,7323,1546,1345,"A",NA,NA,NA
482,53.590973,10.028687,97,14921.8,7448,2097,1345,"B",NA,NA,NA
370,53.591005,10.028525,97,9652.6,4248,934,1345,"C",NA,NA,NA
342,53.59102914,10.02879233,107,NA,761,761,1345,"D",9.13104,49.9176,0.132748
381,53.5910273,10.02889979,101,NA,7966,1648,1345,"E",13.1631,47.5308,-0.43625
51,53.591049,10.028816,87,12944,7324,1547,1346,"A",NA,NA,NA
564,53.591001,10.028902,96,14936.4,7449,2098,1346,"B",NA,NA,NA
324,53.591029,10.028728,96,9666,4249,935,1346,"C",NA,NA,NA
195,53.59106041,10.02899995,102,NA,762,762,1346,"D",9.1452,49.7304,0.132748
366,53.59105999,10.02909182,101,NA,7967,1649,1346,"E",13.1763,47.5632,-0.146411
7,53.591076,10.029014,79,12957.4,7325,1548,1347,"A",NA,NA,NA
485,53.591037,10.029119,96,14951.3,7450,2099,1347,"B",NA,NA,NA
144,53.591062,10.028924,96,9679.5,4250,936,1347,"C",NA,NA,NA
193,53.59109653,10.02919902,113,NA,763,763,1347,"D",9.159,48.8304,-0.300171
287,53.59109276,10.029281,101,NA,7968,1650,1347,"E",13.1894,47.3292,-0.146411
45,53.59111,10.029203,76,12970.5,7326,1549,1348,"A",NA,NA,NA
408,53.591077,10.029321,96,14965.4,7451,2100,1348,"B",NA,NA,NA
144,53.591095,10.029114,45,9693.2,4251,937,1348,"C",NA,NA,NA
84,53.59113819,10.02937814,93,NA,764,764,1348,"D",9.17168,46.9224,-0.430638
161,53.59113852,10.02946272,101,NA,7969,1651,1348,"E",13.2024,45.3456,0
99,53.591148,10.029382,88,12983.1,7327,1550,1349,"A",NA,NA,NA
272,53.591127,10.029512,97,14979.3,7452,2101,1349,"B",NA,NA,NA
248,53.591133,10.029313,41,9706.4,4252,938,1349,"C",NA,NA,NA
2,53.5911806,10.02954201,71,NA,765,765,1349,"D",9.18353,44.1648,0.484927
43,53.59118043,10.029642,101,NA,7970,1652,1349,"E",13.2152,44.5068,0.157103
0,53.591194,10.029558,74,12995.8,7328,1551,1350,"A",NA,NA,NA
113,53.591177,10.0297,92,14992.9,7453,2102,1350,"B",NA,NA,NA
332,53.59118,10.029484,41,9719.6,4253,939,1350,"C",NA,NA,NA
0,53.59122494,10.02969758,42,NA,766,766,1350,"D",9.19503,43.4808,0.340732
0,53.59122653,10.02980369,71,NA,7971,1653,1350,"E",13.227,42.1884,0.326025
0,53.591244,10.02972,56,13008,7329,1552,1351,"A",NA,NA,NA
25,53.591245,10.02988,76,15007,7454,2103,1351,"B",NA,NA,NA
26,53.591228,10.029654,41,9733.3,4254,940,1351,"C",NA,NA,NA
0,53.59128068,10.02984074,0,NA,767,767,1351,"D",9.20644,41.2488,0.307503
0,53.59127389,10.02995297,65,NA,7972,1654,1351,"E",13.2382,40.2408,0.504593
0,53.591305,10.029863,37,13019.6,7330,1553,1352,"A",NA,NA,NA
20,53.591324,10.03003,59,15020.4,7455,2104,1352,"B",NA,NA,NA
26,53.591291,10.029798,41,9745.9,4255,941,1352,"C",NA,NA,NA
0,53.59134958,10.0299699,0,NA,768,768,1352,"D",9.21789,34.5816,0.42331
0,53.5913241,10.03007376,65,NA,7973,1655,1352,"E",13.2479,32.7492,0.710153
0,53.59137,10.029984,26,13030.3,7331,1554,1353,"A",NA,NA,NA
14,53.591404,10.030141,41,15032,7456,2105,1353,"B",NA,NA,NA
26,53.59137,10.02989,18,9758,4256,942,1353,"C",NA,NA,NA
0,53.59141043,10.0300704,0,NA,769,769,1353,"D",9.22732,26.4384,0.211214
0,53.59136903,10.03015741,0,NA,7974,1656,1353,"E",13.2554,23.1768,0.978251
0,53.591427,10.030072,18,13038.8,7332,1555,1354,"A",NA,NA,NA
8,53.591473,10.030222,23,15041.2,7457,2106,1354,"B",NA,NA,NA
0,53.591433,10.029955,0,9769.6,4257,943,1354,"C",NA,NA,NA
0,53.59145754,10.03013134,0,NA,770,770,1354,"D",9.23394,20.448,-0.670982
0,53.59140431,10.03021507,0,NA,7975,1657,1354,"E",13.2609,14.9472,1.34318
0,53.591469,10.030129,10,13044.9,7333,1556,1355,"A",NA,NA,NA
2,53.591516,10.03028,5,15047.5,7458,2107,1355,"B",NA,NA,NA
0,53.591476,10.03001,0,9779.2,4258,944,1355,"C",NA,NA,NA
4,53.59149174,10.03017727,13,NA,771,771,1355,"D",9.23877,14.7348,-1.08506
0,53.59143868,10.03024198,0,NA,7976,1658,1355,"E",13.265,11.7576,1.34318
0,53.591499,10.030168,2,13049.2,7334,1557,1356,"A",NA,NA,NA
0,53.591509,10.030316,0,15050.8,7459,2108,1356,"B",NA,NA,NA
0,53.591488,10.030065,0,9786.7,4259,945,1356,"C",NA,NA,NA
20,53.59150775,10.03022136,21,NA,772,772,1356,"D",9.24242,12.402,-2.18112
0,53.59146802,10.03027601,0,NA,7977,1659,1356,"E",13.268,10.6488,1.34318
25,53.591522,10.030204,17,13052.7,7335,1558,1357,"A",NA,NA,NA
210,53.591472,10.030311,32,15055,7460,2109,1357,"B",NA,NA,NA
0,53.591487,10.030117,0,9792.4,4260,946,1357,"C",NA,NA,NA
42,53.59150683,10.03026545,30,NA,773,773,1357,"D",9.24551,10.6632,-2.18112
0,53.59146299,10.03030267,0,NA,7978,1660,1357,"E",13.2695,8.3304,2.73166
119,53.591526,10.030237,34,13055.3,7336,1559,1358,"A",NA,NA,NA
575,53.591421,10.03027,70,15061.3,7461,2110,1358,"B",NA,NA,NA
702,53.591452,10.030146,63,9795.5,4261,947,1358,"C",NA,NA,NA
187,53.59148579,10.03029261,40,NA,774,774,1358,"D",9.24866,9.5436,-2.33884
331,53.59143776,10.03029772,54,NA,7979,1661,1358,"E",13.2722,16.1892,3.45126
401,53.591499,10.030249,48,13058.9,7337,1560,1359,"A",NA,NA,NA
661,53.591373,10.030204,87,15068,7462,2111,1359,"B",NA,NA,NA
914,53.591418,10.030133,71,9796.3,4262,948,1359,"C",NA,NA,NA
631,53.59145729,10.03028154,58,NA,775,775,1359,"D",9.25215,10.008,-2.10338
689,53.59139459,10.03026009,62,NA,7980,1662,1359,"E",13.2776,22.7088,3.66518
650,53.59145,10.030223,58,13064.7,7338,1561,1360,"A",NA,NA,NA
680,53.59133,10.030118,86,15075.6,7463,2112,1360,"B",NA,NA,NA
828,53.591368,10.030089,86,9796.3,4263,949,1360,"C",NA,NA,NA
963,53.59142234,10.03024072,74,NA,776,776,1360,"D",9.25694,14.9796,-1.26831
819,53.59135151,10.0301937,68,NA,7981,1663,1360,"E",13.2841,25.362,4.11164
781,53.591396,10.030159,71,13071.8,7339,1562,1361,"A",NA,NA,NA
638,53.591286,10.030018,91,15083.9,7464,2113,1361,"B",NA,NA,NA
766,53.591323,10.03001,89,9796.3,4264,950,1361,"C",NA,NA,NA
986,53.59138495,10.03017819,86,NA,777,777,1361,"D",9.26274,18.5076,-0.748189
892,53.59130424,10.03010477,86,NA,7982,1664,1361,"E",13.292,29.3904,3.93307
778,53.591347,10.030072,80,13079.8,7340,1563,1362,"A",NA,NA,NA
637,53.591245,10.02991,89,15092.5,7465,2114,1362,"B",NA,NA,NA
646,53.591277,10.029913,90,9796.3,4265,951,1362,"C",NA,NA,NA
902,53.59134807,10.0300922,90,NA,778,778,1362,"D",9.26977,23.4072,0
944,53.59125344,10.0299953,100,NA,7983,1665,1362,"E",13.3012,33.4224,3.94513
827,53.591301,10.029971,81,13088.5,7341,1564,1363,"A",NA,NA,NA
612,53.591202,10.02979,93,15101.6,7466,2115,1363,"B",NA,NA,NA
624,53.591229,10.029798,92,9796.3,4266,952,1363,"C",NA,NA,NA
935,53.59130063,10.02997158,94,NA,779,779,1363,"D",9.27932,31.788,0.416972
869,53.59120583,10.02987603,100,NA,7984,1666,1363,"E",13.3107,35.37,3.67703
764,53.591251,10.02986,85,13097.7,7342,1565,1364,"A",NA,NA,NA
446,53.591159,10.029657,98,15111.6,7467,2116,1364,"B",NA,NA,NA
506,53.591183,10.029674,98,9796.3,4267,953,1364,"C",NA,NA,NA
888,53.59124724,10.02983152,98,NA,780,780,1364,"D",9.29034,37.6884,1.20267
820,53.59115906,10.02974468,104,NA,7985,1667,1364,"E",13.3208,37.5876,3.3121
764,53.591206,10.029736,87,13107.4,7343,1566,1365,"A",NA,NA,NA
549,53.591114,10.029521,99,15121.9,7468,2117,1365,"B",NA,NA,NA
508,53.591141,10.029546,100,9800,4268,954,1365,"C",NA,NA,NA
833,53.59119493,10.02967251,100,NA,781,781,1365,"D",9.30239,41.9688,1.78272
835,53.59111581,10.02959875,106,NA,7986,1668,1365,"E",13.3316,39.0672,3.3121
734,53.59116,10.029598,87,13117.8,7344,1567,1366,"A",NA,NA,NA
493,53.591074,10.02938,101,15132.3,7469,2118,1366,"B",NA,NA,NA
268,53.591101,10.029395,57,9809.4,4269,955,1366,"C",NA,NA,NA
885,53.59114523,10.02948627,101,NA,782,782,1366,"D",9.31597,47.232,2.73151
830,53.59107683,10.02944511,107,NA,7987,1669,1366,"E",13.3427,39.8736,3.3121
761,53.591114,10.029448,87,13128.9,7345,1568,1367,"A",NA,NA,NA
500,53.591038,10.029225,104,15143.3,7470,2119,1367,"B",NA,NA,NA
212,53.591064,10.029244,57,9821,4270,956,1367,"C",NA,NA,NA
890,53.59109712,10.02928519,107,NA,783,783,1367,"D",9.33036,50.5584,2.31455
742,53.59104029,10.02928904,107,NA,7988,1670,1367,"E",13.3538,40.3092,1.92362
746,53.591072,10.029286,88,13140.7,7346,1569,1368,"A",NA,NA,NA
385,53.590999,10.029064,106,15154.9,7471,2120,1368,"B",NA,NA,NA
568,53.591027,10.029096,101,9835.1,4271,957,1368,"C",NA,NA,NA
422,53.59105605,10.02907648,108,NA,784,784,1368,"D",9.34488,51.8544,2.31455
652,53.59100852,10.02911646,108,NA,7989,1671,1368,"E",13.3658,41.5512,1.20402
732,53.591038,10.029117,89,13152.6,7347,1570,1369,"A",NA,NA,NA
524,53.590968,10.028888,107,15167,7472,2121,1369,"B",NA,NA,NA
422,53.591008,10.028946,103,9848.8,4272,958,1369,"C",NA,NA,NA
311,53.59101632,10.02884707,107,NA,785,785,1369,"D",9.3607,55.746,1.74152
540,53.59097994,10.02894295,111,NA,7990,1672,1369,"E",13.3777,41.1804,0.665216
614,53.591003,10.02894,96,13164.8,7348,1571,1370,"A",NA,NA,NA
561,53.590941,10.028714,109,15178.9,7473,2122,1370,"B",NA,NA,NA
262,53.590992,10.028768,105,9862.4,4273,959,1370,"C",NA,NA,NA
377,53.59097374,10.02862193,107,NA,786,786,1370,"D",9.37627,55.8072,0.906451
468,53.59095496,10.02876542,111,NA,7991,1673,1370,"E",13.3898,41.5836,0.0498313
521,53.590977,10.028761,97,13177,7349,1572,1371,"A",NA,NA,NA
580,53.590925,10.028547,99,15190.1,7474,2123,1371,"B",NA,NA,NA
362,53.590977,10.028604,105,9874.7,4274,960,1371,"C",NA,NA,NA
476,53.59094666,10.02842906,108,NA,787,787,1371,"D",9.38942,49.518,0.409515
474,53.59093585,10.02858656,111,NA,7992,1674,1371,"E",13.4018,41.922,-0.116416
531,53.590958,10.028579,98,13189.3,7350,1573,1372,"A",NA,NA,NA
693,53.590917,10.028371,98,15201.8,7475,2124,1372,"B",NA,NA,NA
478,53.590971,10.028434,101,9887.5,4275,961,1372,"C",NA,NA,NA
432,53.59093057,10.02822848,107,NA,788,788,1372,"D",9.40288,48.852,-0.605187
471,53.59092127,10.02839922,110,NA,7993,1675,1372,"E",13.4143,42.6924,-0.334033
488,53.590942,10.028387,100,13202.1,7351,1574,1373,"A",NA,NA,NA
685,53.59091,10.028186,101,15214.1,7476,2125,1373,"B",NA,NA,NA
556,53.590968,10.028263,97,9899.9,4276,962,1373,"C",NA,NA,NA
342,53.59091649,10.02802514,102,NA,789,789,1373,"D",9.41646,48.7908,-0.37276
443,53.59091255,10.02820317,108,NA,7994,1676,1373,"E",13.4273,43.938,-0.334033
444,53.590935,10.02819,99,13215.2,7352,1575,1374,"A",NA,NA,NA
713,53.590906,10.028013,102,15225.6,7477,2126,1374,"B",NA,NA,NA
434,53.590965,10.028089,99,9911.9,4277,963,1374,"C",NA,NA,NA
380,53.59092202,10.02783529,101,NA,790,790,1374,"D",9.42907,46.26,-0.39564
411,53.59091381,10.02798691,109,NA,7995,1677,1374,"E",13.4416,45.2448,-0.4738
448,53.590931,10.027994,101,13228.1,7353,1576,1375,"A",NA,NA,NA
756,53.590915,10.027827,105,15237.9,7478,2127,1375,"B",NA,NA,NA
468,53.59097,10.027924,98,9923.7,4278,964,1375,"C",NA,NA,NA
79,53.59093518,10.02764275,88,NA,791,791,1375,"D",9.44187,46.0728,-0.405366
388,53.59091976,10.02777326,109,NA,7996,1678,1375,"E",13.4557,45.918,-0.4738
403,53.590935,10.027801,101,13241,7354,1577,1376,"A",NA,NA,NA
556,53.590928,10.027651,106,15249.7,7479,2128,1376,"B",NA,NA,NA
256,53.590972,10.02775,99,9935.7,4279,965,1376,"C",NA,NA,NA
224,53.59095337,10.0274648,93,NA,792,792,1376,"D",9.45383,43.8408,-0.759765
391,53.59093325,10.02756514,109,NA,7997,1679,1376,"E",13.4696,45.9864,-0.4738
350,53.590942,10.027607,102,13253.9,7355,1578,1377,"A",NA,NA,NA
516,53.590948,10.027466,108,15262.1,7480,2129,1377,"B",NA,NA,NA
464,53.590973,10.027584,100,9946.8,4280,966,1377,"C",NA,NA,NA
454,53.5909703,10.02726909,100,NA,793,793,1377,"D",9.46696,46.3932,0.114174
382,53.59095136,10.02737554,110,NA,7998,1680,1377,"E",13.4823,44.5392,-0.4738
377,53.590958,10.027415,101,13266.7,7356,1579,1378,"A",NA,NA,NA
442,53.590971,10.027264,109,15275.7,7481,2130,1378,"B",NA,NA,NA
486,53.590984,10.027402,101,9958.5,4281,967,1378,"C",NA,NA,NA
402,53.59099151,10.0270618,101,NA,794,794,1378,"D",9.48087,49.1832,-0.173385
401,53.59097131,10.02718284,110,NA,7999,1681,1378,"E",13.4952,46.3212,-0.4738
319,53.590977,10.027224,102,13279.6,7357,1580,1379,"A",NA,NA,NA
385,53.590994,10.027067,109,15289,7482,2131,1379,"B",NA,NA,NA
360,53.590992,10.027227,103,9970.3,4282,968,1379,"C",NA,NA,NA
338,53.59100676,10.02686148,101,NA,795,795,1379,"D",9.49426,48.3588,-0.62146
459,53.59099,10.02698813,110,NA,8000,1682,1379,"E",13.5083,46.188,-0.306014
297,53.591,10.027027,101,13292.8,7358,1581,1380,"A",NA,NA,NA
443,53.591014,10.026871,108,15302.2,7483,2132,1380,"B",NA,NA,NA
184,53.591011,10.027049,104,9982.9,4283,969,1380,"C",NA,NA,NA
364,53.59102277,10.02667397,101,NA,796,796,1380,"D",9.50682,46.1664,-0.62146
464,53.59100961,10.02679492,109,NA,8001,1683,1380,"E",13.5213,45.9504,-0.306014
376,53.591023,10.026833,102,13305.9,7359,1582,1381,"A",NA,NA,NA
467,53.591028,10.026679,102,15315,7484,2133,1381,"B",NA,NA,NA
296,53.591025,10.026859,103,9994.3,4284,970,1381,"C",NA,NA,NA
434,53.5910418,10.02647918,103,NA,797,797,1381,"D",9.51988,46.8,0.14317
415,53.59102503,10.02659569,107,NA,8002,1684,1381,"E",13.5346,46.3896,-0.139767
393,53.591045,10.026638,103,13319,7360,1583,1382,"A",NA,NA,NA
357,53.591048,10.026474,103,15328.8,7485,2134,1382,"B",NA,NA,NA
390,53.591035,10.026685,104,10006.5,4285,971,1382,"C",NA,NA,NA
337,53.59106024,10.0262703,103,NA,798,798,1382,"D",9.53386,49.32,0.731971
394,53.59104121,10.02639561,106,NA,8003,1685,1382,"E",13.5479,47.1276,-0.139767
308,53.591061,10.026437,103,13332.5,7361,1584,1383,"A",NA,NA,NA
418,53.591071,10.02627,103,15342.5,7486,2135,1383,"B",NA,NA,NA
304,53.591044,10.026497,104,10019.1,4286,972,1383,"C",NA,NA,NA
